Distrito Federal,Distrito Local,Municipio,Sección,Tipo Sección,Padrón Electoral,Listado Nominal,Casilla,Tipo Casilla,"Casilla
con urna electrónic",Domicilio,Localidad y Manzana,Ubicación,Referencia,Tipo Domicilio,postal_code,Distrito Federal_,Distrito Local_,Municipio_
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,556,NO URBANA,482,482,NO URBANA,E1,NO,"DOMICILIO CONOCIDO, EMILIANO ZAPATA, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ.",38) EMILIANO ZAPATA 0009,ESCUELA PRIMARIA RURAL EL CHAMIZAL,FRENTE AL SALÓN DE ACUERDOS Y JARDÍN DE NIÑOS,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,557,NO URBANA,502,500,NO URBANA,B1,NO,"CALLE FRANCISCO I. MADERO SIN NÚMERO, PUERTO DE PROVIDENCIA, CÓDIGO POSTAL 78460, MEXQUITIC DE
CARMONA, SAN LUIS POTOSÍ",84) PUERTO DE PROVIDENCIA 0020,ESCUELA PRIMARIA FRANCISCO I. MADERO,"A 50 METROS DEL CAMINO PRINCIPAL, FRENTE A LA TIENDA DE
ABARROTES",ESCUELA,78460,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,557,NO URBANA,501,500,NO URBANA,C1,NO,"CALLE FRANCISCO I. MADERO SIN NÚMERO, PUERTO DE PROVIDENCIA, CÓDIGO POSTAL 78460, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",84) PUERTO DE PROVIDENCIA 0020,ESCUELA PRIMARIA FRANCISCO I. MADERO,"A 50 METROS DEL CAMINO PRINCIPAL, FRENTE A LA TIENDA DE ABARROTES",ESCUELA,78460,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,558,NO URBANA,459,458,NO URBANA,B1,NO,"CALLE MIGUEL HIDALGO SIN NÚMERO, PALMAR PRIMERO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",75) PALMAR PRIMERO 0038,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO,JUNTO AL JARDÍN DE NIÑOS,ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,558,NO URBANA,458,458,NO URBANA,C1,NO,"CALLE MIGUEL HIDALGO SIN NÚMERO, PALMAR PRIMERO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",75) PALMAR PRIMERO 0038,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO,JUNTO AL JARDÍN DE NIÑOS,ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,559,NO URBANA,643,642,NO URBANA,B1,NO,"CALLE DAMIÁN CARMONA SIN NÚMERO, CORTE PRIMERO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",32) CORTE PRIMERO 0022,ESCUELA PRIMARIA DAMIÁN CARMONA,A 50 METROS DE LA CAPILLA Y A UN COSTADO DEL JARDÍN DE NIÑOS,ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,559,NO URBANA,642,641,NO URBANA,C1,NO,"CALLE DAMIÁN CARMONA SIN NÚMERO, CORTE PRIMERO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",32) CORTE PRIMERO 0022,ESCUELA PRIMARIA DAMIÁN CARMONA,A 50 METROS DE LA CAPILLA Y A UN COSTADO DEL JARDÍN DE NIÑOS,ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,559,NO URBANA,642,641,NO URBANA,C2,NO,"CALLE DAMIÁN CARMONA SIN NÚMERO, CORTE PRIMERO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",32) CORTE PRIMERO 0022,ESCUELA PRIMARIA DAMIÁN CARMONA,A 50 METROS DE LA CAPILLA Y A UN COSTADO DEL JARDÍN DE NIÑOS,ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,560,NO URBANA,604,604,NO URBANA,B1,NO,"CALLE MADERO NÚMERO 19, CORTE SEGUNDO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",33) CORTE SEGUNDO 0011,ESCUELA PRIMARIA FRANCISCO I. MADERO,"A UN COSTADO DE LA IGLESIA, ENTRE LAS CALLES VICENTE GUERRERO Y MIGUEL HIDALGO",ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,560,NO URBANA,603,603,NO URBANA,C1,NO,"CALLE MADERO NÚMERO 19, CORTE SEGUNDO, CÓDIGO POSTAL 78461, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",33) CORTE SEGUNDO 0011,ESCUELA PRIMARIA FRANCISCO I. MADERO,"A UN COSTADO DE LA IGLESIA, ENTRE LAS CALLES VICENTE GUERRERO Y MIGUEL HIDALGO",ESCUELA,78461,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,561,NO URBANA,717,716,NO URBANA,B1,NO,"CALLE CEDROS SIN NÚMERO, EL CARRIZAL, CÓDIGO POSTAL 78470, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",18) EL CARRIZAL 0012,ESCUELA TELESECUNDARIA HÉROES DE LA INDEPENDENCIA,"A UNA CUADRA DE LA CARRETERA NÚMERO 63, ACCESO POR AVENIDA LOS PINOS",ESCUELA,78470,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,561,NO URBANA,716,715,NO URBANA,C1,NO,"CALLE CEDROS SIN NÚMERO, EL CARRIZAL, CÓDIGO POSTAL 78470, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",18) EL CARRIZAL 0012,ESCUELA TELESECUNDARIA HÉROES DE LA INDEPENDENCIA,"A UNA CUADRA DE LA CARRETERA NÚMERO 63, ACCESO POR AVENIDA LOS PINOS",ESCUELA,78470,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,562,NO URBANA,530,530,NO URBANA,B1,NO,"CALLE EMILIANO ZAPATA NÚMERO 243, RINCÓN DEL PORVENIR, CÓDIGO POSTAL 78470, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",88) RINCON DEL PORVENIR 0045,ESCUELA PRIMARIA IGNACIO ZARAGOZA,ENTRE LAS CALLES LUIS DONALDO COLOSIO Y ZACATECAS,ESCUELA,78470,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,562,NO URBANA,530,530,NO URBANA,C1,NO,"CALLE EMILIANO ZAPATA NÚMERO 243, RINCÓN DEL PORVENIR, CÓDIGO POSTAL 78470, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",88) RINCON DEL PORVENIR 0045,ESCUELA PRIMARIA IGNACIO ZARAGOZA,ENTRE LAS CALLES LUIS DONALDO COLOSIO Y ZACATECAS,ESCUELA,78470,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,563,NO URBANA,348,348,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, PALMAR SEGUNDO, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",76) PALMAR SEGUNDO 0001,ESCUELA PRIMARIA RURAL FEDERAL PLAN DE AYALA,FRENTE AL JARDÍN DE NIÑOS,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,564,NO URBANA,376,376,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, VENADITO, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",116) VENADITO 0001,ESCUELA PRIMARIA RURAL FEDERAL PLAN DE SAN LUIS,"FRENTE A LA CANCHA DE
BALONCESTO, A UN COSTADO DE LA CAPILLA",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,565,NO URBANA,583,582,NO URBANA,B1,NO,"AVENIDA VICENTE GUERRERO SIN NÚMERO, SAN PEDRO OJO ZARCO, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",101) SAN PEDRO OJO ZARCO 0015,ESCUELA TELESECUNDARIA IGNACIO ZARAGOZA,A UN COSTADO DE LA ESCUELA PRIMARIA VICENTE GUERRERO,ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,565,NO URBANA,583,582,NO URBANA,C1,NO,"AVENIDA VICENTE GUERRERO SIN NÚMERO, SAN PEDRO OJO ZARCO, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",101) SAN PEDRO OJO ZARCO 0015,ESCUELA TELESECUNDARIA IGNACIO ZARAGOZA,A UN COSTADO DE LA ESCUELA PRIMARIA VICENTE GUERRERO,ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,565,NO URBANA,582,581,NO URBANA,C2,NO,"AVENIDA VICENTE GUERRERO SIN NÚMERO, SAN PEDRO OJO ZARCO, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",101) SAN PEDRO OJO ZARCO 0015,ESCUELA TELESECUNDARIA IGNACIO ZARAGOZA,A UN COSTADO DE LA ESCUELA PRIMARIA VICENTE GUERRERO,ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,566,NO URBANA,699,697,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, OJO DE PINTO, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",70) OJO DE PINTO,ESCUELA PRIMARIA GUADALUPE VICTORIA,"ENTRADA POR AVENIDA JUÁREZ, FRENTE AL JARDÍN DE NIÑOS",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,566,NO URBANA,698,696,NO URBANA,C1,NO,"DOMICILIO CONOCIDO, OJO DE PINTO, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",70) OJO DE PINTO,ESCUELA PRIMARIA GUADALUPE VICTORIA,"ENTRADA POR AVENIDA JUÁREZ, FRENTE AL JARDÍN DE NIÑOS",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,567,NO URBANA,496,496,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, DERRAMADEROS, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",36) DERRAMADEROS 0016,SALÓN EJIDAL,A UN LADO DE LA ESCUELA,OFICINA PÚBLICA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,568,NO URBANA,525,524,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, RANCHERÍA DE GUADALUPE, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",85) RANCHERIA DE GUADALUPE 0004,ESCUELA PRIMARIA BENITO JUÁREZ,A 50 METROS DEL SALÓN EJIDAL,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,568,NO URBANA,524,523,NO URBANA,C1,NO,"DOMICILIO CONOCIDO, RANCHERÍA DE GUADALUPE, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",85) RANCHERIA DE GUADALUPE 0004,ESCUELA PRIMARIA BENITO JUÁREZ,A 50 METROS DEL SALÓN EJIDAL,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,569,NO URBANA,377,375,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, SAN AGUSTÍN, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",98) SAN AGUSTIN,ESCUELA PRIMARIA MANUEL FLORES CUELLAR,FRENTE A LA CANCHA DEPORTIVA Y EL SALÓN EJIDAL,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,570,NO URBANA,719,717,NO URBANA,B1,NO,"AVENIDA MARIANO ARISTA SIN NÚMERO, OJO ZARCO DE ARISTA, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",71) OJO ZARCO DE ARISTA 0015,ESCUELA PRIMARIA RURAL FEDERAL MARIANO ARISTA,"A BORDO DE CARRETERA, A UN COSTADO DEL JARDÍN DE NIÑOS",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,571,NO URBANA,654,653,NO URBANA,B1,NO,"AVENIDA DAMIÁN CARMONA SIN NÚMERO, RINCÓN DE SAN JOSÉ, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",89) RINCON DE SAN JOSE 0022,SALÓN EJIDAL,"JUNTO AL JARDÍN DE NIÑOS Y
ESCUELA PRIMARIA EMILIANO ZAPATA ENTRE LAS CALLES EMILIANO ZAPATA Y 20 DE",OFICINA PÚBLICA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,572,NO URBANA,551,550,NO URBANA,B1,NO,"CALLE MIGUEL HIDALGO SIN NÚMERO, LOS VÁZQUEZ, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",115) LOS VAZQUEZ 0012,ESCUELA PRIMARIA RURAL RAZA DE BRONCE,"ANTES DEL SALÓN EJIDAL, LAS
ENTRE CALLES 20 DE NOVIEMBRE Y JOSÉ MARÍA MORELOS, POR EL CAMINO PRINCIPAL",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,572,NO URBANA,550,549,NO URBANA,C1,NO,"CALLE MIGUEL HIDALGO SIN NÚMERO, LOS VÁZQUEZ, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",115) LOS VAZQUEZ 0012,ESCUELA PRIMARIA RURAL RAZA DE BRONCE,"ANTES DEL SALÓN EJIDAL, LAS
ENTRE CALLES 20 DE NOVIEMBRE Y JOSÉ MARÍA MORELOS, POR EL CAMINO PRINCIPAL",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,572,NO URBANA,455,454,NO URBANA,E1,NO,"CALLE NACIONES UNIDAS SIN NÚMERO, LOS RODRÍGUEZ,
CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTDOMICILIO CONOCIDO, EMILIANO ZAPATA, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN",92) LOS RODRIGUEZ 0003,ESCUELA PRIMARIA FEDERAL LIBERACIÓN CAMPESINA,"ENTRADA PRINCIPAL, FRENTE A LA IGLESIA",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,572,NO URBANA,454,454,NO URBANA,E1 C1,NO,"CALLE NACIONES UNIDAS SIN NÚMERO, LOS RODRÍGUEZ,
CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTDOMICILIO CONOCIDO, EMILIANO ZAPATA, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN",92) LOS RODRIGUEZ 0003,ESCUELA PRIMARIA FEDERAL LIBERACIÓN CAMPESINA,"ENTRADA PRINCIPAL, FRENTE A LA IGLESIA",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,573,NO URBANA,574,574,NO URBANA,B1,NO,"CALLE INSURGENTES SIN NÚMERO, ESTANZUELA, CÓDIGO POSTAL 78483, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",40) ESTANZUELA 0012,ESCUELA PRIMARIA RAFAEL RAMÍREZ,"ENTRADA PRINCIPAL, FRENTE A LA IGLESIA",ESCUELA,78483,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,573,NO URBANA,574,574,NO URBANA,C1,NO,"CALLE INSURGENTES SIN NÚMERO, ESTANZUELA, CÓDIGO POSTAL 78483, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",40) ESTANZUELA 0012,ESCUELA PRIMARIA RAFAEL RAMÍREZ,"ENTRADA PRINCIPAL, FRENTE A LA IGLESIA",ESCUELA,78483,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,573,NO URBANA,574,574,NO URBANA,C2,NO,"CALLE INSURGENTES SIN NÚMERO, ESTANZUELA,
CÓDIGO POSTAL 78483, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",40) ESTANZUELA 0012,ESCUELA PRIMARIA RAFAEL RAMÍREZ,"ENTRADA PRINCIPAL, FRENTE A LA IGLESIA",ESCUELA,78483,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,573,NO URBANA,574,573,NO URBANA,C3,NO,"CALLE INSURGENTES SIN NÚMERO, ESTANZUELA, CÓDIGO POSTAL 78483, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",40) ESTANZUELA 0012,ESCUELA PRIMARIA RAFAEL RAMÍREZ,"ENTRADA PRINCIPAL, FRENTE A LA IGLESIA",ESCUELA,78483,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,574,NO URBANA,378,378,NO URBANA,B1,NO,"CALLE REVOLUCIÓN MEXICANA NÚMERO 92, LAS MORAS, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",66) LAS MORAS 0012,ESCUELA PRIMARIA FRANCISCO I. MADERO,"ADELANTE DE LA CASA DE SALUD LAS MORAS, PASANDO EL ARROYO",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,574,NO URBANA,378,377,NO URBANA,C1,NO,"CALLE REVOLUCIÓN MEXICANA NÚMERO 92, LAS MORAS, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",66) LAS MORAS 0012,ESCUELA PRIMARIA FRANCISCO I. MADERO,"ADELANTE DE LA CASA DE SALUD LAS MORAS, PASANDO EL ARROYO",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,575,NO URBANA,395,394,NO URBANA,B1,NO,"CALLE ADOLFO LÓPEZ MATEOS SIN NÚMERO, AGUA PRIETA, CÓDIGO POSTAL 78480, MEXQUITIC DE
CARMONA, SAN LUIS POTOSÍ",2) AGUA PRIETA 0002,ESCUELA PRIMARIA RURAL IGNACIO RAMÍREZ,A UN COSTADO DEL JARDÍN DE NIÑOS,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,576,NO URBANA,254,253,NO URBANA,B1,NO,"AVENIDA DE LA PAZ NORTE NÚMERO 4, CENICERA, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",19) CENICERA,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO,"CARRETERA A OJO ZARCO, A 100 METROS DE LA IGLESIA, DESPUÉS DEL SALÓN EJIDAL Y LAS CANCHAS",ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,577,NO URBANA,435,435,NO URBANA,B1,NO,"CALLE PEDRO MORENO NÚMERO 16, CERRO PRIETO, CÓDIGO POSTAL 78471, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",23) CERRO PRIETO 0024,ESCUELA PRIMARIA OFICIAL MIGUEL HIDALGO,"ENTRE LAS CALLES PONCIANO ARRIAGA Y SANTA CECILIA, FRENTE A LA CANCHA DE BALONCESTO",ESCUELA,78471,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,577,NO URBANA,435,434,NO URBANA,C1,NO,"CALLE PEDRO MORENO NÚMERO 16, CERRO PRIETO, CÓDIGO POSTAL 78471, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",23) CERRO PRIETO 0024,ESCUELA PRIMARIA OFICIAL MIGUEL HIDALGO,"ENTRE LAS CALLES PONCIANO ARRIAGA Y SANTA CECILIA, FRENTE A LA CANCHA DE BALONCESTO",ESCUELA,78471,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,578,NO URBANA,553,551,NO URBANA,B1,NO,"DOMICILIO CONOCIDO, BARBECHOS, CÓDIGO POSTAL 78471, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",6) BARBECHOS 0007,ESCUELA PRIMARIA RURAL FEDERAL FRANCISCO I. MADERO,FRENTE A LA TELESECUNDARIA,ESCUELA,78471,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,578,NO URBANA,553,550,NO URBANA,C1,NO,"DOMICILIO CONOCIDO, BARBECHOS, CÓDIGO POSTAL 78471, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",6) BARBECHOS 0007,ESCUELA PRIMARIA RURAL FEDERAL FRANCISCO I. MADERO,FRENTE A LA TELESECUNDARIA,ESCUELA,78471,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,579,NO URBANA,381,380,NO URBANA,B1,NO,"CALLE LÁZARO CÁRDENAS SIN NÚMERO, LOS MORENO, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",68) LOS MORENO 0024,ESCUELA PRIMARIA LÁZARO CÁRDENAS,"CALLE PRINCIPAL, DESPUÉS DE
MARAVILLAS, A 100 METROS DE LA PILA DE AGUA Y DEL JARDÍN DE NIÑOS",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,579,NO URBANA,380,379,NO URBANA,C1,NO,"CALLE LÁZARO CÁRDENAS SIN NÚMERO, LOS MORENO, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",68) LOS MORENO 0024,ESCUELA PRIMARIA LÁZARO CÁRDENAS,"CALLE PRINCIPAL, DESPUÉS DE
MARAVILLAS, A 100 METROS DE LA PILA DE AGUA Y DEL JARDÍN DE NIÑOS",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,579,NO URBANA,500,500,NO URBANA,E1,NO,"CALLE MIGUEL HIDALGO SIN NÚMERO, CERRITO DE MARAVILLAS, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ.",22) CERRITO DE MARAVILLAS 0008,ESCUELA PRIMARIA MIGUEL HIDALGO,"FRENTE AL JARDÍN DE NIÑOS, A UNA CUADRA DE LA CAPILLA",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,580,NO URBANA,643,641,NO URBANA,B1,NO,"AVENIDA ADOLFO LÓPEZ MATEOS NÚMERO 475, MARAVILLAS, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",57) MARAVILLAS 0021,ESCUELA SECUNDARIA TÉCNICA NÚMERO 22,"ENTRADA PRINCIPAL, JUNTO A LA IGLESIA",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,580,NO URBANA,643,641,NO URBANA,C1,NO,"AVENIDA ADOLFO LÓPEZ MATEOS NÚMERO 475, MARAVILLAS, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",57) MARAVILLAS 0021,ESCUELA SECUNDARIA TÉCNICA NÚMERO 22,"ENTRADA PRINCIPAL, JUNTO A LA IGLESIA",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,580,NO URBANA,642,640,NO URBANA,C2,NO,"AVENIDA ADOLFO LÓPEZ MATEOS NÚMERO 475, MARAVILLAS, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",57) MARAVILLAS 0021,ESCUELA SECUNDARIA TÉCNICA NÚMERO 22,"ENTRADA PRINCIPAL, JUNTO A LA IGLESIA",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,581,NO URBANA,673,671,NO URBANA,B1,NO,"AVENIDA LÓPEZ MATEOS SIN NÚMERO, AGUA SEÑORA, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",3) AGUA SEÑORA 0020,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS,"PASANDO EL PUENTE, DESPUÉS DE
LA CAPILLA, ANTES DE LA TELESECUNDARIA, JUNTO AL ARROYO",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,581,NO URBANA,672,671,NO URBANA,C1,NO,"AVENIDA LÓPEZ MATEOS SIN NÚMERO, AGUA SEÑORA, CÓDIGO POSTAL 78481, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",3) AGUA SEÑORA 0020,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS,"PASANDO EL PUENTE, DESPUÉS DE
LA CAPILLA, ANTES DE LA TELESECUNDARIA, JUNTO AL ARROYO",ESCUELA,78481,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,582,NO URBANA,386,385,NO URBANA,B1,NO,"AVENIDA DE LOS PINOS SIN NÚMERO, LOS LÓPEZ,
CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",54) LOS LOPEZ 0008,ESCUELA PRIMARIA FRANCISCO VILLA,A LADO DEL CENTRO DE SALUD,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,582,NO URBANA,386,385,NO URBANA,C1,NO,"AVENIDA DE LOS PINOS SIN NÚMERO, LOS LÓPEZ, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ",54) LOS LOPEZ 0008,ESCUELA PRIMARIA FRANCISCO VILLA,A LADO DEL CENTRO DE SALUD,ESCUELA,78480,1,4,21
MATEHUALA,SALINAS DE HIDALGO,MEXQUITIC DE CARMONA,582,NO URBANA,558,558,NO URBANA,E1,NO,"CALLE DAMIÁN CARMONA SIN NÚMERO, LA CAMPANA, CÓDIGO POSTAL 78480, MEXQUITIC DE CARMONA, SAN LUIS POTOSÍ.",11) LA CAMPANA 0012,ESCUELA PRIMARIA CUITLÁHUAC,ESQUINA AVENIDA PICACHOS,ESCUELA,78480,1,4,21
